X_CNT	Y_CNT	X_MIN	X_MAX	Y_MIN	Y_MAX	LEHTITUNNUS	ULJ10_ID
425000	7173000	422000	428000	7170000	7176000	R4321G	12868
431000	7173000	428000	434000	7170000	7176000	R4323A	12869
437000	7173000	434000	440000	7170000	7176000	R4323C	12870
443000	7173000	440000	446000	7170000	7176000	R4323E	12871
449000	7173000	446000	452000	7170000	7176000	R4323G	12872
455000	7173000	452000	458000	7170000	7176000	R4341A	12873
461000	7173000	458000	464000	7170000	7176000	R4341C	12874
467000	7173000	464000	470000	7170000	7176000	R4341E	12875
473000	7173000	470000	476000	7170000	7176000	R4341G	12876
479000	7173000	476000	482000	7170000	7176000	R4343A	12877
485000	7173000	482000	488000	7170000	7176000	R4343C	12878
491000	7173000	488000	494000	7170000	7176000	R4343E	12879
497000	7173000	494000	500000	7170000	7176000	R4343G	12880
503000	7173000	500000	506000	7170000	7176000	R5121A	12881
509000	7173000	506000	512000	7170000	7176000	R5121C	12882
515000	7173000	512000	518000	7170000	7176000	R5121E	12883
521000	7173000	518000	524000	7170000	7176000	R5121G	12884
527000	7173000	524000	530000	7170000	7176000	R5123A	12885
533000	7173000	530000	536000	7170000	7176000	R5123C	12886
539000	7173000	536000	542000	7170000	7176000	R5123E	12887
545000	7173000	542000	548000	7170000	7176000	R5123G	12888
551000	7173000	548000	554000	7170000	7176000	R5141A	12889
557000	7173000	554000	560000	7170000	7176000	R5141C	12890
563000	7173000	560000	566000	7170000	7176000	R5141E	12891
569000	7173000	566000	572000	7170000	7176000	R5141G	12892
575000	7173000	572000	578000	7170000	7176000	R5143A	12893
581000	7173000	578000	584000	7170000	7176000	R5143C	12894
587000	7173000	584000	590000	7170000	7176000	R5143E	12895
593000	7173000	590000	596000	7170000	7176000	R5143G	12896
599000	7173000	596000	602000	7170000	7176000	R5321A	12897
605000	7173000	602000	608000	7170000	7176000	R5321C	12898
611000	7173000	608000	614000	7170000	7176000	R5321E	12899
617000	7173000	614000	620000	7170000	7176000	R5321G	12900
623000	7173000	620000	626000	7170000	7176000	R5323A	12901
629000	7173000	626000	632000	7170000	7176000	R5323C	12902
635000	7173000	632000	638000	7170000	7176000	R5323E	12903
641000	7173000	638000	644000	7170000	7176000	R5323G	12904
647000	7173000	644000	650000	7170000	7176000	R5341A	12905
653000	7173000	650000	656000	7170000	7176000	R5341C	12906
659000	7173000	656000	662000	7170000	7176000	R5341E	12907
665000	7173000	662000	668000	7170000	7176000	R5341G	12908
671000	7173000	668000	674000	7170000	7176000	R5343A	12909
677000	7173000	674000	680000	7170000	7176000	R5343C	12910
683000	7173000	680000	686000	7170000	7176000	R5343E	12911
689000	7173000	686000	692000	7170000	7176000	R5343G	12912
695000	7173000	692000	698000	7170000	7176000	R6121A	12913
701000	7173000	698000	704000	7170000	7176000	R6121C	12914
707000	7173000	704000	710000	7170000	7176000	R6121E	12915
713000	7173000	710000	716000	7170000	7176000	R6121G	12916
719000	7173000	716000	722000	7170000	7176000	R6123A	12917
725000	7173000	722000	728000	7170000	7176000	R6123C	12918
731000	7173000	728000	734000	7170000	7176000	R6123E	12919
737000	7173000	734000	740000	7170000	7176000	R6123G	12920
743000	7173000	740000	746000	7170000	7176000	R6141A	12921
749000	7173000	746000	752000	7170000	7176000	R6141C	12922
755000	7173000	752000	758000	7170000	7176000	R6141E	12923
761000	7173000	758000	764000	7170000	7176000	R6141G	12924
767000	7173000	764000	770000	7170000	7176000	R6143A	12925
773000	7173000	770000	776000	7170000	7176000	R6143C	12926
779000	7173000	776000	782000	7170000	7176000	R6143E	12927
785000	7173000	782000	788000	7170000	7176000	R6143G	12928
23000	7167000	20000	26000	7164000	7170000	R2312B	12673
29000	7167000	26000	32000	7164000	7170000	R2312D	12674
35000	7167000	32000	38000	7164000	7170000	R2312F	12675
41000	7167000	38000	44000	7164000	7170000	R2312H	12676
47000	7167000	44000	50000	7164000	7170000	R2314B	12677
53000	7167000	50000	56000	7164000	7170000	R2314D	12678
59000	7167000	56000	62000	7164000	7170000	R2314F	12679
65000	7167000	62000	68000	7164000	7170000	R2314H	12680
71000	7167000	68000	74000	7164000	7170000	R2332B	12681
77000	7167000	74000	80000	7164000	7170000	R2332D	12682
83000	7167000	80000	86000	7164000	7170000	R2332F	12683
89000	7167000	86000	92000	7164000	7170000	R2332H	12684
95000	7167000	92000	98000	7164000	7170000	R2334B	12685
101000	7167000	98000	104000	7164000	7170000	R2334D	12686
107000	7167000	104000	110000	7164000	7170000	R2334F	12687
113000	7167000	110000	116000	7164000	7170000	R2334H	12688
119000	7167000	116000	122000	7164000	7170000	R3112B	12689
125000	7167000	122000	128000	7164000	7170000	R3112D	12690
131000	7167000	128000	134000	7164000	7170000	R3112F	12691
137000	7167000	134000	140000	7164000	7170000	R3112H	12692
143000	7167000	140000	146000	7164000	7170000	R3114B	12693
149000	7167000	146000	152000	7164000	7170000	R3114D	12694
155000	7167000	152000	158000	7164000	7170000	R3114F	12695
161000	7167000	158000	164000	7164000	7170000	R3114H	12696
167000	7167000	164000	170000	7164000	7170000	R3132B	12697
173000	7167000	170000	176000	7164000	7170000	R3132D	12698
179000	7167000	176000	182000	7164000	7170000	R3132F	12699
185000	7167000	182000	188000	7164000	7170000	R3132H	12700
191000	7167000	188000	194000	7164000	7170000	R3134B	12701
197000	7167000	194000	200000	7164000	7170000	R3134D	12702
203000	7167000	200000	206000	7164000	7170000	R3134F	12703
209000	7167000	206000	212000	7164000	7170000	R3134H	12704
215000	7167000	212000	218000	7164000	7170000	R3312B	12705
221000	7167000	218000	224000	7164000	7170000	R3312D	12706
227000	7167000	224000	230000	7164000	7170000	R3312F	12707
233000	7167000	230000	236000	7164000	7170000	R3312H	12708
239000	7167000	236000	242000	7164000	7170000	R3314B	12709
245000	7167000	242000	248000	7164000	7170000	R3314D	12710
251000	7167000	248000	254000	7164000	7170000	R3314F	12711
257000	7167000	254000	260000	7164000	7170000	R3314H	12712
263000	7167000	260000	266000	7164000	7170000	R3332B	12713
269000	7167000	266000	272000	7164000	7170000	R3332D	12714
275000	7167000	272000	278000	7164000	7170000	R3332F	12715
281000	7167000	278000	284000	7164000	7170000	R3332H	12716
287000	7167000	284000	290000	7164000	7170000	R3334B	12717
293000	7167000	290000	296000	7164000	7170000	R3334D	12718
299000	7167000	296000	302000	7164000	7170000	R3334F	12719
305000	7167000	302000	308000	7164000	7170000	R3334H	12720
311000	7167000	308000	314000	7164000	7170000	R4112B	12721
317000	7167000	314000	320000	7164000	7170000	R4112D	12722
323000	7167000	320000	326000	7164000	7170000	R4112F	12723
329000	7167000	326000	332000	7164000	7170000	R4112H	12724
335000	7167000	332000	338000	7164000	7170000	R4114B	12725
341000	7167000	338000	344000	7164000	7170000	R4114D	12726
347000	7167000	344000	350000	7164000	7170000	R4114F	12727
353000	7167000	350000	356000	7164000	7170000	R4114H	12728
359000	7167000	356000	362000	7164000	7170000	R4132B	12729
365000	7167000	362000	368000	7164000	7170000	R4132D	12730
371000	7167000	368000	374000	7164000	7170000	R4132F	12731
377000	7167000	374000	380000	7164000	7170000	R4132H	12732
383000	7167000	380000	386000	7164000	7170000	R4134B	12733
389000	7167000	386000	392000	7164000	7170000	R4134D	12734
395000	7167000	392000	398000	7164000	7170000	R4134F	12735
401000	7167000	398000	404000	7164000	7170000	R4134H	12736
407000	7167000	404000	410000	7164000	7170000	R4312B	12737
413000	7167000	410000	416000	7164000	7170000	R4312D	12738
419000	7167000	416000	422000	7164000	7170000	R4312F	12739
425000	7167000	422000	428000	7164000	7170000	R4312H	12740
431000	7167000	428000	434000	7164000	7170000	R4314B	12741
437000	7167000	434000	440000	7164000	7170000	R4314D	12742
443000	7167000	440000	446000	7164000	7170000	R4314F	12743
449000	7167000	446000	452000	7164000	7170000	R4314H	12744
455000	7167000	452000	458000	7164000	7170000	R4332B	12745
461000	7167000	458000	464000	7164000	7170000	R4332D	12746
467000	7167000	464000	470000	7164000	7170000	R4332F	12747
473000	7167000	470000	476000	7164000	7170000	R4332H	12748
479000	7167000	476000	482000	7164000	7170000	R4334B	12749
485000	7167000	482000	488000	7164000	7170000	R4334D	12750
491000	7167000	488000	494000	7164000	7170000	R4334F	12751
497000	7167000	494000	500000	7164000	7170000	R4334H	12752
503000	7167000	500000	506000	7164000	7170000	R5112B	12753
509000	7167000	506000	512000	7164000	7170000	R5112D	12754
515000	7167000	512000	518000	7164000	7170000	R5112F	12755
521000	7167000	518000	524000	7164000	7170000	R5112H	12756
527000	7167000	524000	530000	7164000	7170000	R5114B	12757
533000	7167000	530000	536000	7164000	7170000	R5114D	12758
539000	7167000	536000	542000	7164000	7170000	R5114F	12759
545000	7167000	542000	548000	7164000	7170000	R5114H	12760
551000	7167000	548000	554000	7164000	7170000	R5132B	12761
557000	7167000	554000	560000	7164000	7170000	R5132D	12762
563000	7167000	560000	566000	7164000	7170000	R5132F	12763
569000	7167000	566000	572000	7164000	7170000	R5132H	12764
575000	7167000	572000	578000	7164000	7170000	R5134B	12765
581000	7167000	578000	584000	7164000	7170000	R5134D	12766
587000	7167000	584000	590000	7164000	7170000	R5134F	12767
593000	7167000	590000	596000	7164000	7170000	R5134H	12768
599000	7167000	596000	602000	7164000	7170000	R5312B	12769
605000	7167000	602000	608000	7164000	7170000	R5312D	12770
611000	7167000	608000	614000	7164000	7170000	R5312F	12771
617000	7167000	614000	620000	7164000	7170000	R5312H	12772
623000	7167000	620000	626000	7164000	7170000	R5314B	12773
629000	7167000	626000	632000	7164000	7170000	R5314D	12774
635000	7167000	632000	638000	7164000	7170000	R5314F	12775
641000	7167000	638000	644000	7164000	7170000	R5314H	12776
647000	7167000	644000	650000	7164000	7170000	R5332B	12777
653000	7167000	650000	656000	7164000	7170000	R5332D	12778
659000	7167000	656000	662000	7164000	7170000	R5332F	12779
665000	7167000	662000	668000	7164000	7170000	R5332H	12780
671000	7167000	668000	674000	7164000	7170000	R5334B	12781
677000	7167000	674000	680000	7164000	7170000	R5334D	12782
683000	7167000	680000	686000	7164000	7170000	R5334F	12783
689000	7167000	686000	692000	7164000	7170000	R5334H	12784
695000	7167000	692000	698000	7164000	7170000	R6112B	12785
701000	7167000	698000	704000	7164000	7170000	R6112D	12786
707000	7167000	704000	710000	7164000	7170000	R6112F	12787
713000	7167000	710000	716000	7164000	7170000	R6112H	12788
719000	7167000	716000	722000	7164000	7170000	R6114B	12789
725000	7167000	722000	728000	7164000	7170000	R6114D	12790
731000	7167000	728000	734000	7164000	7170000	R6114F	12791
737000	7167000	734000	740000	7164000	7170000	R6114H	12792
743000	7167000	740000	746000	7164000	7170000	R6132B	12793
749000	7167000	746000	752000	7164000	7170000	R6132D	12794
755000	7167000	752000	758000	7164000	7170000	R6132F	12795
761000	7167000	758000	764000	7164000	7170000	R6132H	12796
767000	7167000	764000	770000	7164000	7170000	R6134B	12797
773000	7167000	770000	776000	7164000	7170000	R6134D	12798
779000	7167000	776000	782000	7164000	7170000	R6134F	12799
785000	7167000	782000	788000	7164000	7170000	R6134H	12800
23000	7161000	20000	26000	7158000	7164000	R2312A	12545
29000	7161000	26000	32000	7158000	7164000	R2312C	12546
35000	7161000	32000	38000	7158000	7164000	R2312E	12547
41000	7161000	38000	44000	7158000	7164000	R2312G	12548
47000	7161000	44000	50000	7158000	7164000	R2314A	12549
53000	7161000	50000	56000	7158000	7164000	R2314C	12550
59000	7161000	56000	62000	7158000	7164000	R2314E	12551
65000	7161000	62000	68000	7158000	7164000	R2314G	12552
71000	7161000	68000	74000	7158000	7164000	R2332A	12553
77000	7161000	74000	80000	7158000	7164000	R2332C	12554
83000	7161000	80000	86000	7158000	7164000	R2332E	12555
89000	7161000	86000	92000	7158000	7164000	R2332G	12556
95000	7161000	92000	98000	7158000	7164000	R2334A	12557
101000	7161000	98000	104000	7158000	7164000	R2334C	12558
107000	7161000	104000	110000	7158000	7164000	R2334E	12559
113000	7161000	110000	116000	7158000	7164000	R2334G	12560
119000	7161000	116000	122000	7158000	7164000	R3112A	12561
125000	7161000	122000	128000	7158000	7164000	R3112C	12562
131000	7161000	128000	134000	7158000	7164000	R3112E	12563
137000	7161000	134000	140000	7158000	7164000	R3112G	12564
143000	7161000	140000	146000	7158000	7164000	R3114A	12565
149000	7161000	146000	152000	7158000	7164000	R3114C	12566
155000	7161000	152000	158000	7158000	7164000	R3114E	12567
161000	7161000	158000	164000	7158000	7164000	R3114G	12568
167000	7161000	164000	170000	7158000	7164000	R3132A	12569
173000	7161000	170000	176000	7158000	7164000	R3132C	12570
179000	7161000	176000	182000	7158000	7164000	R3132E	12571
185000	7161000	182000	188000	7158000	7164000	R3132G	12572
191000	7161000	188000	194000	7158000	7164000	R3134A	12573
197000	7161000	194000	200000	7158000	7164000	R3134C	12574
203000	7161000	200000	206000	7158000	7164000	R3134E	12575
209000	7161000	206000	212000	7158000	7164000	R3134G	12576
215000	7161000	212000	218000	7158000	7164000	R3312A	12577
221000	7161000	218000	224000	7158000	7164000	R3312C	12578
227000	7161000	224000	230000	7158000	7164000	R3312E	12579
233000	7161000	230000	236000	7158000	7164000	R3312G	12580
239000	7161000	236000	242000	7158000	7164000	R3314A	12581
245000	7161000	242000	248000	7158000	7164000	R3314C	12582
251000	7161000	248000	254000	7158000	7164000	R3314E	12583
257000	7161000	254000	260000	7158000	7164000	R3314G	12584
263000	7161000	260000	266000	7158000	7164000	R3332A	12585
269000	7161000	266000	272000	7158000	7164000	R3332C	12586
275000	7161000	272000	278000	7158000	7164000	R3332E	12587
281000	7161000	278000	284000	7158000	7164000	R3332G	12588
287000	7161000	284000	290000	7158000	7164000	R3334A	12589
293000	7161000	290000	296000	7158000	7164000	R3334C	12590
299000	7161000	296000	302000	7158000	7164000	R3334E	12591
305000	7161000	302000	308000	7158000	7164000	R3334G	12592
311000	7161000	308000	314000	7158000	7164000	R4112A	12593
317000	7161000	314000	320000	7158000	7164000	R4112C	12594
323000	7161000	320000	326000	7158000	7164000	R4112E	12595
329000	7161000	326000	332000	7158000	7164000	R4112G	12596
335000	7161000	332000	338000	7158000	7164000	R4114A	12597
341000	7161000	338000	344000	7158000	7164000	R4114C	12598
347000	7161000	344000	350000	7158000	7164000	R4114E	12599
353000	7161000	350000	356000	7158000	7164000	R4114G	12600
359000	7161000	356000	362000	7158000	7164000	R4132A	12601
365000	7161000	362000	368000	7158000	7164000	R4132C	12602
371000	7161000	368000	374000	7158000	7164000	R4132E	12603
377000	7161000	374000	380000	7158000	7164000	R4132G	12604
383000	7161000	380000	386000	7158000	7164000	R4134A	12605
389000	7161000	386000	392000	7158000	7164000	R4134C	12606
395000	7161000	392000	398000	7158000	7164000	R4134E	12607
401000	7161000	398000	404000	7158000	7164000	R4134G	12608
407000	7161000	404000	410000	7158000	7164000	R4312A	12609
413000	7161000	410000	416000	7158000	7164000	R4312C	12610
419000	7161000	416000	422000	7158000	7164000	R4312E	12611
425000	7161000	422000	428000	7158000	7164000	R4312G	12612
431000	7161000	428000	434000	7158000	7164000	R4314A	12613
437000	7161000	434000	440000	7158000	7164000	R4314C	12614
443000	7161000	440000	446000	7158000	7164000	R4314E	12615
449000	7161000	446000	452000	7158000	7164000	R4314G	12616
455000	7161000	452000	458000	7158000	7164000	R4332A	12617
461000	7161000	458000	464000	7158000	7164000	R4332C	12618
467000	7161000	464000	470000	7158000	7164000	R4332E	12619
473000	7161000	470000	476000	7158000	7164000	R4332G	12620
479000	7161000	476000	482000	7158000	7164000	R4334A	12621
485000	7161000	482000	488000	7158000	7164000	R4334C	12622
491000	7161000	488000	494000	7158000	7164000	R4334E	12623
497000	7161000	494000	500000	7158000	7164000	R4334G	12624
503000	7161000	500000	506000	7158000	7164000	R5112A	12625
509000	7161000	506000	512000	7158000	7164000	R5112C	12626
515000	7161000	512000	518000	7158000	7164000	R5112E	12627
521000	7161000	518000	524000	7158000	7164000	R5112G	12628
527000	7161000	524000	530000	7158000	7164000	R5114A	12629
533000	7161000	530000	536000	7158000	7164000	R5114C	12630
539000	7161000	536000	542000	7158000	7164000	R5114E	12631
545000	7161000	542000	548000	7158000	7164000	R5114G	12632
551000	7161000	548000	554000	7158000	7164000	R5132A	12633
557000	7161000	554000	560000	7158000	7164000	R5132C	12634
563000	7161000	560000	566000	7158000	7164000	R5132E	12635
569000	7161000	566000	572000	7158000	7164000	R5132G	12636
575000	7161000	572000	578000	7158000	7164000	R5134A	12637
581000	7161000	578000	584000	7158000	7164000	R5134C	12638
587000	7161000	584000	590000	7158000	7164000	R5134E	12639
593000	7161000	590000	596000	7158000	7164000	R5134G	12640
599000	7161000	596000	602000	7158000	7164000	R5312A	12641
605000	7161000	602000	608000	7158000	7164000	R5312C	12642
611000	7161000	608000	614000	7158000	7164000	R5312E	12643
617000	7161000	614000	620000	7158000	7164000	R5312G	12644
623000	7161000	620000	626000	7158000	7164000	R5314A	12645
629000	7161000	626000	632000	7158000	7164000	R5314C	12646
635000	7161000	632000	638000	7158000	7164000	R5314E	12647
641000	7161000	638000	644000	7158000	7164000	R5314G	12648
647000	7161000	644000	650000	7158000	7164000	R5332A	12649
653000	7161000	650000	656000	7158000	7164000	R5332C	12650
659000	7161000	656000	662000	7158000	7164000	R5332E	12651
665000	7161000	662000	668000	7158000	7164000	R5332G	12652
671000	7161000	668000	674000	7158000	7164000	R5334A	12653
677000	7161000	674000	680000	7158000	7164000	R5334C	12654
683000	7161000	680000	686000	7158000	7164000	R5334E	12655
689000	7161000	686000	692000	7158000	7164000	R5334G	12656
695000	7161000	692000	698000	7158000	7164000	R6112A	12657
701000	7161000	698000	704000	7158000	7164000	R6112C	12658
707000	7161000	704000	710000	7158000	7164000	R6112E	12659
713000	7161000	710000	716000	7158000	7164000	R6112G	12660
719000	7161000	716000	722000	7158000	7164000	R6114A	12661
725000	7161000	722000	728000	7158000	7164000	R6114C	12662
731000	7161000	728000	734000	7158000	7164000	R6114E	12663
737000	7161000	734000	740000	7158000	7164000	R6114G	12664
743000	7161000	740000	746000	7158000	7164000	R6132A	12665
749000	7161000	746000	752000	7158000	7164000	R6132C	12666
755000	7161000	752000	758000	7158000	7164000	R6132E	12667
761000	7161000	758000	764000	7158000	7164000	R6132G	12668
767000	7161000	764000	770000	7158000	7164000	R6134A	12669
773000	7161000	770000	776000	7158000	7164000	R6134C	12670
779000	7161000	776000	782000	7158000	7164000	R6134E	12671
785000	7161000	782000	788000	7158000	7164000	R6134G	12672
23000	7155000	20000	26000	7152000	7158000	R2311B	12417
29000	7155000	26000	32000	7152000	7158000	R2311D	12418
35000	7155000	32000	38000	7152000	7158000	R2311F	12419
41000	7155000	38000	44000	7152000	7158000	R2311H	12420
47000	7155000	44000	50000	7152000	7158000	R2313B	12421
53000	7155000	50000	56000	7152000	7158000	R2313D	12422
59000	7155000	56000	62000	7152000	7158000	R2313F	12423
65000	7155000	62000	68000	7152000	7158000	R2313H	12424
71000	7155000	68000	74000	7152000	7158000	R2331B	12425
77000	7155000	74000	80000	7152000	7158000	R2331D	12426
83000	7155000	80000	86000	7152000	7158000	R2331F	12427
89000	7155000	86000	92000	7152000	7158000	R2331H	12428
95000	7155000	92000	98000	7152000	7158000	R2333B	12429
101000	7155000	98000	104000	7152000	7158000	R2333D	12430
107000	7155000	104000	110000	7152000	7158000	R2333F	12431
113000	7155000	110000	116000	7152000	7158000	R2333H	12432
119000	7155000	116000	122000	7152000	7158000	R3111B	12433
125000	7155000	122000	128000	7152000	7158000	R3111D	12434
131000	7155000	128000	134000	7152000	7158000	R3111F	12435
137000	7155000	134000	140000	7152000	7158000	R3111H	12436
143000	7155000	140000	146000	7152000	7158000	R3113B	12437
149000	7155000	146000	152000	7152000	7158000	R3113D	12438
155000	7155000	152000	158000	7152000	7158000	R3113F	12439
161000	7155000	158000	164000	7152000	7158000	R3113H	12440
167000	7155000	164000	170000	7152000	7158000	R3131B	12441
173000	7155000	170000	176000	7152000	7158000	R3131D	12442
179000	7155000	176000	182000	7152000	7158000	R3131F	12443
185000	7155000	182000	188000	7152000	7158000	R3131H	12444
191000	7155000	188000	194000	7152000	7158000	R3133B	12445
197000	7155000	194000	200000	7152000	7158000	R3133D	12446
203000	7155000	200000	206000	7152000	7158000	R3133F	12447
209000	7155000	206000	212000	7152000	7158000	R3133H	12448
215000	7155000	212000	218000	7152000	7158000	R3311B	12449
221000	7155000	218000	224000	7152000	7158000	R3311D	12450
227000	7155000	224000	230000	7152000	7158000	R3311F	12451
233000	7155000	230000	236000	7152000	7158000	R3311H	12452
239000	7155000	236000	242000	7152000	7158000	R3313B	12453
245000	7155000	242000	248000	7152000	7158000	R3313D	12454
251000	7155000	248000	254000	7152000	7158000	R3313F	12455
257000	7155000	254000	260000	7152000	7158000	R3313H	12456
263000	7155000	260000	266000	7152000	7158000	R3331B	12457
269000	7155000	266000	272000	7152000	7158000	R3331D	12458
275000	7155000	272000	278000	7152000	7158000	R3331F	12459
281000	7155000	278000	284000	7152000	7158000	R3331H	12460
287000	7155000	284000	290000	7152000	7158000	R3333B	12461
293000	7155000	290000	296000	7152000	7158000	R3333D	12462
299000	7155000	296000	302000	7152000	7158000	R3333F	12463
305000	7155000	302000	308000	7152000	7158000	R3333H	12464
311000	7155000	308000	314000	7152000	7158000	R4111B	12465
317000	7155000	314000	320000	7152000	7158000	R4111D	12466
323000	7155000	320000	326000	7152000	7158000	R4111F	12467
329000	7155000	326000	332000	7152000	7158000	R4111H	12468
335000	7155000	332000	338000	7152000	7158000	R4113B	12469
341000	7155000	338000	344000	7152000	7158000	R4113D	12470
347000	7155000	344000	350000	7152000	7158000	R4113F	12471
353000	7155000	350000	356000	7152000	7158000	R4113H	12472
359000	7155000	356000	362000	7152000	7158000	R4131B	12473
365000	7155000	362000	368000	7152000	7158000	R4131D	12474
371000	7155000	368000	374000	7152000	7158000	R4131F	12475
377000	7155000	374000	380000	7152000	7158000	R4131H	12476
383000	7155000	380000	386000	7152000	7158000	R4133B	12477
389000	7155000	386000	392000	7152000	7158000	R4133D	12478
395000	7155000	392000	398000	7152000	7158000	R4133F	12479
401000	7155000	398000	404000	7152000	7158000	R4133H	12480
407000	7155000	404000	410000	7152000	7158000	R4311B	12481
413000	7155000	410000	416000	7152000	7158000	R4311D	12482
419000	7155000	416000	422000	7152000	7158000	R4311F	12483
425000	7155000	422000	428000	7152000	7158000	R4311H	12484
431000	7155000	428000	434000	7152000	7158000	R4313B	12485
437000	7155000	434000	440000	7152000	7158000	R4313D	12486
443000	7155000	440000	446000	7152000	7158000	R4313F	12487
449000	7155000	446000	452000	7152000	7158000	R4313H	12488
455000	7155000	452000	458000	7152000	7158000	R4331B	12489
461000	7155000	458000	464000	7152000	7158000	R4331D	12490
467000	7155000	464000	470000	7152000	7158000	R4331F	12491
473000	7155000	470000	476000	7152000	7158000	R4331H	12492
479000	7155000	476000	482000	7152000	7158000	R4333B	12493
485000	7155000	482000	488000	7152000	7158000	R4333D	12494
491000	7155000	488000	494000	7152000	7158000	R4333F	12495
497000	7155000	494000	500000	7152000	7158000	R4333H	12496
503000	7155000	500000	506000	7152000	7158000	R5111B	12497
509000	7155000	506000	512000	7152000	7158000	R5111D	12498
515000	7155000	512000	518000	7152000	7158000	R5111F	12499
521000	7155000	518000	524000	7152000	7158000	R5111H	12500
527000	7155000	524000	530000	7152000	7158000	R5113B	12501
533000	7155000	530000	536000	7152000	7158000	R5113D	12502
539000	7155000	536000	542000	7152000	7158000	R5113F	12503
545000	7155000	542000	548000	7152000	7158000	R5113H	12504
551000	7155000	548000	554000	7152000	7158000	R5131B	12505
557000	7155000	554000	560000	7152000	7158000	R5131D	12506
563000	7155000	560000	566000	7152000	7158000	R5131F	12507
569000	7155000	566000	572000	7152000	7158000	R5131H	12508
575000	7155000	572000	578000	7152000	7158000	R5133B	12509
581000	7155000	578000	584000	7152000	7158000	R5133D	12510
587000	7155000	584000	590000	7152000	7158000	R5133F	12511
593000	7155000	590000	596000	7152000	7158000	R5133H	12512
599000	7155000	596000	602000	7152000	7158000	R5311B	12513
605000	7155000	602000	608000	7152000	7158000	R5311D	12514
611000	7155000	608000	614000	7152000	7158000	R5311F	12515
617000	7155000	614000	620000	7152000	7158000	R5311H	12516
623000	7155000	620000	626000	7152000	7158000	R5313B	12517
629000	7155000	626000	632000	7152000	7158000	R5313D	12518
635000	7155000	632000	638000	7152000	7158000	R5313F	12519
641000	7155000	638000	644000	7152000	7158000	R5313H	12520
647000	7155000	644000	650000	7152000	7158000	R5331B	12521
653000	7155000	650000	656000	7152000	7158000	R5331D	12522
659000	7155000	656000	662000	7152000	7158000	R5331F	12523
665000	7155000	662000	668000	7152000	7158000	R5331H	12524
671000	7155000	668000	674000	7152000	7158000	R5333B	12525
677000	7155000	674000	680000	7152000	7158000	R5333D	12526
683000	7155000	680000	686000	7152000	7158000	R5333F	12527
689000	7155000	686000	692000	7152000	7158000	R5333H	12528
695000	7155000	692000	698000	7152000	7158000	R6111B	12529
701000	7155000	698000	704000	7152000	7158000	R6111D	12530
707000	7155000	704000	710000	7152000	7158000	R6111F	12531
713000	7155000	710000	716000	7152000	7158000	R6111H	12532
719000	7155000	716000	722000	7152000	7158000	R6113B	12533
725000	7155000	722000	728000	7152000	7158000	R6113D	12534
731000	7155000	728000	734000	7152000	7158000	R6113F	12535
737000	7155000	734000	740000	7152000	7158000	R6113H	12536
743000	7155000	740000	746000	7152000	7158000	R6131B	12537
749000	7155000	746000	752000	7152000	7158000	R6131D	12538
755000	7155000	752000	758000	7152000	7158000	R6131F	12539
761000	7155000	758000	764000	7152000	7158000	R6131H	12540
767000	7155000	764000	770000	7152000	7158000	R6133B	12541
773000	7155000	770000	776000	7152000	7158000	R6133D	12542
779000	7155000	776000	782000	7152000	7158000	R6133F	12543
785000	7155000	782000	788000	7152000	7158000	R6133H	12544
23000	7149000	20000	26000	7146000	7152000	R2311A	12289
29000	7149000	26000	32000	7146000	7152000	R2311C	12290
35000	7149000	32000	38000	7146000	7152000	R2311E	12291
41000	7149000	38000	44000	7146000	7152000	R2311G	12292
47000	7149000	44000	50000	7146000	7152000	R2313A	12293
53000	7149000	50000	56000	7146000	7152000	R2313C	12294
59000	7149000	56000	62000	7146000	7152000	R2313E	12295
65000	7149000	62000	68000	7146000	7152000	R2313G	12296
71000	7149000	68000	74000	7146000	7152000	R2331A	12297
77000	7149000	74000	80000	7146000	7152000	R2331C	12298
83000	7149000	80000	86000	7146000	7152000	R2331E	12299
89000	7149000	86000	92000	7146000	7152000	R2331G	12300
95000	7149000	92000	98000	7146000	7152000	R2333A	12301
101000	7149000	98000	104000	7146000	7152000	R2333C	12302
107000	7149000	104000	110000	7146000	7152000	R2333E	12303
113000	7149000	110000	116000	7146000	7152000	R2333G	12304
119000	7149000	116000	122000	7146000	7152000	R3111A	12305
125000	7149000	122000	128000	7146000	7152000	R3111C	12306
131000	7149000	128000	134000	7146000	7152000	R3111E	12307
137000	7149000	134000	140000	7146000	7152000	R3111G	12308
143000	7149000	140000	146000	7146000	7152000	R3113A	12309
149000	7149000	146000	152000	7146000	7152000	R3113C	12310
155000	7149000	152000	158000	7146000	7152000	R3113E	12311
161000	7149000	158000	164000	7146000	7152000	R3113G	12312
167000	7149000	164000	170000	7146000	7152000	R3131A	12313
173000	7149000	170000	176000	7146000	7152000	R3131C	12314
179000	7149000	176000	182000	7146000	7152000	R3131E	12315
185000	7149000	182000	188000	7146000	7152000	R3131G	12316
191000	7149000	188000	194000	7146000	7152000	R3133A	12317
197000	7149000	194000	200000	7146000	7152000	R3133C	12318
203000	7149000	200000	206000	7146000	7152000	R3133E	12319
209000	7149000	206000	212000	7146000	7152000	R3133G	12320
215000	7149000	212000	218000	7146000	7152000	R3311A	12321
221000	7149000	218000	224000	7146000	7152000	R3311C	12322
227000	7149000	224000	230000	7146000	7152000	R3311E	12323
